time,water_depth_basin1,water_depth_basin2,orifice_setting,rain,forecast_low,forecast_high,forecast_int,overflow_duration_basin1,overflow_duration_basin2
2019-09-17 00:00,0.05025126215021025,0.06044467925993122,3.0,0.6332999999999913,0,0,0.012653793103448278,22.663888888888888,24.041666666666668
2019-09-17 01:00,0.05827623461483672,0.06954461518703045,3.0,0.3669599999999775,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-17 02:00,0.05931826201601673,0.07107970716279008,3.0,0.0,33,41,0.044459999999999986,22.663888888888888,24.041666666666668
2019-09-17 03:00,0.06348185721523503,0.07723647773117427,3.0,0.4001399999999933,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-17 04:00,0.06374563222765081,0.07985172759074512,3.75,0.0,19,23,0.034988999999999985,22.663888888888888,24.041666666666668
2019-09-17 05:00,0.0724978704413751,0.0973516143754051,3.75,1.2995400000000643,0,0,0.019824590163934428,22.663888888888888,24.041666666666668
2019-09-17 06:00,0.0950071429781859,0.18299016053042833,3.75,1.2043199999999956,0,0,0.008408571428571425,22.663888888888888,24.041666666666668
2019-09-17 07:00,0.10275540806568219,0.23214181357724226,3.0,0.29429999999995005,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-17 08:00,0.12584502683293353,0.2576630462019091,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-17 09:00,0.12042030532058678,0.26800396845138974,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-17 10:00,0.11098629107006179,0.26839716750766673,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-17 11:00,0.10182429111863844,0.2614816064202587,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-17 12:00,0.09377416361257508,0.2490417983099402,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-17 13:00,0.08681501889112055,0.23251638243231745,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-17 14:00,0.08178918566228134,0.2132366143587991,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-17 15:00,0.08084408151969208,0.19273295837742277,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-17 16:00,0.07996374120192401,0.172421209530282,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-17 17:00,0.07861589610266422,0.1534930976026915,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-17 18:00,0.07650127207125569,0.1368496972416126,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-17 19:00,0.07448242423315093,0.12290769987413491,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-17 20:00,0.07255576916964905,0.11154032084385487,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-17 21:00,0.07071603406517193,0.1022705140600925,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
