time,water_depth_basin1,water_depth_basin2,orifice_setting,rain,forecast_low,forecast_high,forecast_int
2019-09-17 11:00,1.3021052248828067,0.2591035210509014,2.25,0.0,361,361,0.0
2019-09-17 12:00,1.3078198071176144,0.24656685930027586,2.25,0.0,361,361,0.0
2019-09-17 13:00,1.3121334406223726,0.23011711331033816,2.25,0.0,361,361,0.0
2019-09-17 14:00,1.3151784770513755,0.21107349921433902,2.25,0.0,361,361,0.0
2019-09-17 15:00,1.31706999473341,0.1909183415211502,2.25,0.0,361,361,0.0
2019-09-17 16:00,1.3179085505986288,0.1710152098459218,2.25,0.0,361,361,0.0
2019-09-17 17:00,1.3177824172257007,0.15251737115095373,2.25,0.0,361,361,0.0
2019-09-17 18:00,1.316769411137875,0.13628239243597629,2.25,0.0,361,361,0.0
2019-09-17 19:00,1.3149383970853041,0.1226908751670895,2.25,0.0,361,361,0.0
2019-09-17 20:00,1.3123505341795214,0.11160361981369335,2.25,0.0,361,361,0.0
2019-09-17 21:00,1.3090603149030373,0.10255380861173757,2.25,0.0,361,361,0.0
2019-09-17 22:00,1.3051164366936086,0.09502315689192123,2.25,0.0,361,361,0.0
2019-09-17 23:00,1.300562537213579,0.08860589458919436,2.25,0.0,361,361,0.0
2019-09-18 00:00,1.2954378178736508,0.08303146979353385,2.25,0.0,361,361,0.0
2019-09-18 01:00,1.2897775751637865,0.07812514106327839,2.25,0.0,361,361,0.0
2019-09-18 02:00,1.283613655465008,0.07668399274320276,2.25,0.0,361,361,0.0
2019-09-18 03:00,1.2769748459940589,0.07609365290389004,2.25,0.0,361,361,0.0
2019-09-18 04:00,1.2698872121639302,0.0755426834949192,2.25,0.0,361,361,0.0
2019-09-18 05:00,1.2623743897498703,0.07427645085309577,2.25,0.0,361,361,0.0
2019-09-18 06:00,1.254457838771004,0.07271701310406822,2.25,0.0,361,361,0.0
2019-09-18 07:00,1.2461570647896156,0.07121436927194122,2.25,0.0,361,361,0.0
2019-09-18 08:00,1.2374898123646878,0.06976797350656642,2.25,0.0,361,361,0.0
2019-09-18 09:00,1.2284722346075565,0.06837540704772188,2.25,0.0,361,361,0.0
2019-09-18 10:00,1.2191190421471274,0.06703396569228051,2.25,0.0,361,361,0.0
2019-09-18 11:00,1.2094436342866246,0.06574098593913237,2.25,0.0,361,361,0.0
2019-09-18 12:00,1.1994582146996917,0.06449393785391003,2.25,0.0,361,361,0.0
2019-09-18 13:00,1.1891738936541527,0.06329044499558373,2.25,0.0,361,361,0.0
2019-09-18 14:00,1.1786007784524326,0.06212828189171576,2.25,0.0,361,361,0.0
2019-09-18 15:00,1.167748053527273,0.0610053650949449,2.25,0.0,361,361,0.0
2019-09-18 16:00,1.1566240514211494,0.05991974290259303,2.25,0.0,361,361,0.0
2019-09-18 17:00,1.145236315700197,0.05886958531318906,2.25,0.0,361,361,0.0
2019-09-18 18:00,1.1335916567029352,0.057853174665112056,2.25,0.0,361,361,0.0
2019-09-18 19:00,1.121696200895762,0.05686889704138933,2.25,0.0,361,361,0.0
2019-09-18 20:00,1.1095554344972434,0.055915234412726604,2.25,0.0,361,361,0.0
2019-09-18 21:00,1.0971742419385362,0.05499075745996057,2.25,0.0,361,361,0.0
2019-09-18 22:00,1.0845569396450885,0.05409411901234106,2.25,0.0,361,361,0.0
2019-09-18 23:00,1.0717073055531015,0.05322404804130649,2.25,0.0,361,361,0.0
2019-09-19 00:00,1.058628604711008,0.05237934415476391,2.25,0.0,361,361,0.0
